QuoteID,ReceivedDateKey,ReceivedDateTime,BrokerID,QuotingAgentID,LocationKey,PropertyProfileKey,BuildingValue,ContentsValue,SumInsured,PropertyAge,NumProperties,NumFloors,ClaimsCount5Yr,ClaimsAmount5Yr,RecentClaimIndicator,FloodRiskFlag,BushfireRiskFlag,TheftRiskFlag,HighRiskLocationFlag,RiskScore,RequestedCoverage,AssignedDateTime,RaterCompletedDateTime,RaterStatus,ProcessingDurationHours,ReworkAtRaterFlag
Q032125,20251217,2025-12-17 10:21:00,B0002,E0023,11,82,1693372.65,663351.09,2356723.74,21,5,1,0,0.0,0,0,0,0,0,61.7,Building & Contents,2025-12-17 11:42:21.190753663,2025-12-17 14:10:18.597931695,Completed,2.47,0
Q032126,20251227,2025-12-27 16:34:00,B0036,E0027,8,74,1378645.73,299410.41,1678056.14,37,1,5,0,0.0,0,0,0,0,0,52.7,Building & Contents,2025-12-27 22:16:29.210091117,2025-12-28 00:11:34.481827030,Completed,1.92,0
Q032127,20251206,2025-12-06 15:40:00,B0017,E0052,6,15,292933.66,66722.27,359655.92,7,2,2,0,0.0,0,0,1,0,1,41.9,Building Only,2025-12-06 18:12:59.215520443,2025-12-06 19:34:18.189222298,Completed,1.36,0
Q032128,20251208,2025-12-08 14:56:00,B0001,E0032,11,27,369658.58,92736.7,462395.28,16,1,2,0,0.0,0,0,0,0,0,47.7,Building & Contents,2025-12-08 22:42:55.343186712,,Abandoned,,0
Q032129,20251229,2025-12-29 14:51:00,B0008,E0039,7,4,484918.96,111286.68,596205.64,54,1,2,0,0.0,0,0,0,0,0,45.0,Building & Contents,2025-12-29 19:44:48.611924513,2025-12-29 20:36:46.793668357,Completed,0.87,0
Q032130,20251204,2025-12-04 10:22:00,B0030,E0052,1,3,632839.58,210429.19,843268.77,47,1,1,0,0.0,0,1,0,0,1,57.6,Building & Contents,2025-12-04 10:50:19.100631850,2025-12-04 13:07:27.094064597,Completed,2.29,0
Q032131,20251221,2025-12-21 08:37:00,B0035,E0032,3,17,518912.66,90453.58,609366.23,46,1,1,0,0.0,0,0,0,0,0,47.2,Building & Contents,2025-12-21 11:16:52.962717732,2025-12-21 14:21:33.974851716,Completed,3.08,0
Q032132,20251216,2025-12-16 09:03:00,B0027,E0020,1,38,321952.47,82135.39,404087.85,62,1,2,0,0.0,0,0,0,0,0,60.2,Building & Contents,2025-12-16 17:26:53.130404666,2025-12-16 18:55:19.495215894,Completed,1.47,0
Q032133,20251221,2025-12-21 10:53:00,B0036,E0001,8,62,531834.64,175793.35,707627.99,23,1,6,1,5055.61,0,0,0,0,0,72.3,Building & Contents,2025-12-21 18:47:35.767148920,2025-12-21 20:06:30.006622820,Completed,1.32,0
Q032134,20251213,2025-12-13 10:39:00,B0031,E0039,12,18,310030.05,73386.47,383416.52,14,1,1,1,14882.86,0,0,0,0,0,42.0,Building Only,2025-12-13 12:17:25.559388019,2025-12-13 15:49:54.131677001,Completed,3.54,0
Q032135,20251227,2025-12-27 12:35:00,B0035,E0026,2,55,1753244.89,556846.28,2310091.17,0,1,5,0,0.0,0,0,0,0,0,60.0,Building & Contents,2025-12-27 19:56:05.820985672,2025-12-27 22:13:26.521949896,Completed,2.29,0
Q032136,20251213,2025-12-13 12:04:00,B0020,E0054,3,59,1915208.92,438902.5,2354111.42,5,1,6,0,0.0,0,0,0,0,0,65.2,Building & Contents,2025-12-13 13:55:12.378113494,2025-12-13 16:53:58.963787491,Completed,2.98,0
Q032137,20251203,2025-12-03 13:09:00,B0010,E0015,7,6,359097.47,96595.93,455693.39,29,1,2,1,9426.73,0,0,0,0,0,40.7,Building Only,2025-12-03 21:16:10.903516250,2025-12-04 01:20:29.478092136,Completed,4.07,0
Q032138,20251228,2025-12-28 09:05:00,B0001,E0012,10,21,250049.99,63310.91,313360.9,19,1,2,0,0.0,0,0,1,0,1,45.3,Building & Contents,2025-12-28 13:44:06.849558908,2025-12-28 18:10:07.478970723,Completed,4.43,0
Q032139,20251219,2025-12-19 08:35:00,B0014,E0026,9,13,201276.31,61954.49,263230.8,38,3,2,2,21702.42,1,0,1,0,1,47.5,Building & Contents,2025-12-19 11:18:57.815543211,2025-12-19 12:24:51.064221508,Completed,1.1,0
Q032140,20251227,2025-12-27 13:07:00,B0014,E0038,7,31,576214.12,143430.68,719644.8,52,1,2,2,8948.49,1,0,0,1,0,66.9,Building & Contents,2025-12-28 00:43:26.095598493,2025-12-28 02:35:01.545639500,Completed,1.86,0
Q032141,20251224,2025-12-24 16:11:00,B0040,E0050,15,54,709440.71,221583.17,931023.87,21,1,3,0,0.0,0,1,0,0,1,74.8,Contents Only,2025-12-24 21:15:28.238530134,2025-12-25 08:21:41.314770861,Completed,11.1,0
Q032142,20251212,2025-12-12 13:56:00,B0010,E0027,8,61,1976325.93,585913.72,2562239.64,63,1,6,1,940.61,1,0,0,0,0,73.7,Building & Contents,2025-12-12 15:00:31.712699227,2025-12-12 23:37:26.770749449,Completed,8.62,0
Q032143,20251221,2025-12-21 16:31:00,B0034,E0025,3,42,1232208.5,462166.98,1694375.48,49,1,4,2,19499.28,0,0,0,0,0,68.7,Building Only,2025-12-21 20:41:02.191544722,2025-12-22 00:07:15.846786911,Completed,3.44,0
Q032144,20251208,2025-12-08 11:47:00,B0017,E0001,6,42,1454471.13,293606.55,1748077.69,56,1,2,1,18436.48,0,1,0,0,1,69.5,Building Only,2025-12-08 12:31:57.095244566,2025-12-08 17:25:28.892266101,Completed,4.89,0
Q032145,20251209,2025-12-09 16:29:00,B0001,E0039,11,31,528426.09,89381.24,617807.33,57,1,1,0,0.0,0,0,0,0,0,51.3,Building Only,2025-12-09 19:22:36.687543194,2025-12-10 00:49:34.689337546,Completed,5.45,1
Q032146,20251207,2025-12-07 10:47:00,B0022,E0003,5,21,408042.4,79062.72,487105.12,21,1,1,0,0.0,0,0,0,0,0,45.8,Building Only,2025-12-07 13:07:38.678359024,2025-12-07 19:14:45.171757452,Completed,6.12,0
Q032147,20251215,2025-12-15 15:26:00,B0026,E0043,11,28,184382.6,28361.23,212743.83,52,1,1,0,0.0,0,1,0,0,1,39.5,Building Only,2025-12-15 17:30:40.407145430,2025-12-15 21:11:31.865885611,Completed,3.68,0
Q032148,20251209,2025-12-09 08:28:00,B0008,E0039,8,36,357866.57,81604.8,439471.37,54,1,1,0,0.0,0,0,0,0,0,47.3,Building & Contents,2025-12-09 09:50:28.133668549,2025-12-09 14:22:52.035302734,Completed,4.54,0
Q032149,20251214,2025-12-14 15:00:00,B0016,E0055,3,21,250968.89,55899.52,306868.41,51,1,2,0,0.0,0,0,0,0,0,39.5,Contents Only,2025-12-14 15:17:11.949947795,2025-12-14 19:54:42.722571250,Completed,4.63,0
Q032150,20251209,2025-12-09 08:56:00,B0017,E0003,4,23,546151.74,150422.86,696574.6,24,1,2,1,2049.66,0,1,0,0,1,61.3,Building Only,2025-12-09 18:21:12.479743052,2025-12-09 21:20:13.366567745,Completed,2.98,0
Q032151,20251213,2025-12-13 11:22:00,B0014,E0020,7,71,905009.74,222795.67,1127805.42,29,1,2,2,38352.63,0,0,0,0,0,72.1,Building Only,2025-12-13 12:40:44.805688006,2025-12-13 16:11:57.844394605,Completed,3.52,0
Q032152,20251217,2025-12-17 09:54:00,B0030,E0025,2,72,2324614.79,1042901.82,3367516.61,1,1,1,0,0.0,0,0,0,0,0,74.4,Building Only,2025-12-17 15:09:06.700405981,2025-12-17 21:15:24.712649713,Completed,6.11,0
Q032153,20251202,2025-12-02 11:28:00,B0012,E0023,8,12,476448.38,104158.31,580606.7,3,1,1,0,0.0,0,0,0,0,0,39.0,Building Only,2025-12-02 13:04:33.185938670,2025-12-02 19:52:42.050553070,Completed,6.8,0
Q032154,20251217,2025-12-17 12:44:00,B0033,E0032,1,21,549807.95,187263.71,737071.67,35,1,1,0,0.0,0,0,0,0,0,38.3,Building & Contents,2025-12-17 15:00:21.496707352,2025-12-18 00:15:52.407434311,Completed,9.26,0
Q032155,20251216,2025-12-16 15:16:00,B0012,E0015,7,86,1976652.54,253801.36,2230453.9,18,5,3,0,0.0,0,0,0,1,0,48.7,Contents Only,2025-12-16 18:07:39.884192465,2025-12-16 21:08:40.145205619,Completed,3.02,0
Q032156,20251206,2025-12-06 10:05:00,B0006,E0032,10,55,2185475.62,335601.69,2521077.31,42,3,6,0,0.0,0,0,0,0,0,64.7,Building Only,2025-12-06 11:47:06.996558800,2025-12-06 15:18:43.739325224,Completed,3.53,0
Q032157,20251212,2025-12-12 17:27:00,B0041,E0033,10,58,2377717.9,805052.76,3182770.66,39,1,2,1,5653.67,0,0,0,0,0,59.5,Contents Only,2025-12-12 17:35:38.149534262,,Duplicate,,0
Q032158,20251223,2025-12-23 16:36:00,B0034,E0052,3,30,252143.95,56014.82,308158.77,21,1,2,0,0.0,0,0,0,0,0,39.0,Contents Only,2025-12-24 00:32:43.560557366,2025-12-24 05:32:03.706063614,Completed,4.99,0
Q032159,20251219,2025-12-19 14:54:00,B0021,E0021,8,48,1316890.4,533495.98,1850386.38,33,1,6,2,20850.58,1,0,0,0,0,67.3,Building & Contents,2025-12-19 21:14:42.948672842,2025-12-20 05:01:11.105159665,Completed,7.77,0
Q032160,20251208,2025-12-08 17:31:00,B0042,E0020,9,30,621342.59,93970.33,715312.92,6,1,2,0,0.0,0,0,0,0,0,43.9,Building & Contents,2025-12-08 18:31:17.028200095,2025-12-08 21:53:29.039173893,Completed,3.37,0
Q032161,20251207,2025-12-07 12:19:00,B0027,E0054,3,7,594824.81,116979.0,711803.81,8,1,2,0,0.0,0,0,1,0,1,63.9,Building & Contents,2025-12-07 19:25:59.098573662,2025-12-08 00:12:50.273057779,Completed,4.78,0
Q032162,20251224,2025-12-24 15:14:00,B0042,E0019,8,98,1064330.7,257298.22,1321628.91,33,1,3,1,37892.1,0,0,1,0,1,66.5,Building & Contents,2025-12-24 15:22:51.321560888,2025-12-24 22:42:23.469096486,Completed,7.33,0
Q032163,20251220,2025-12-20 15:30:00,B0036,E0001,8,61,1365005.33,505545.22,1870550.55,25,1,7,2,15427.79,0,0,0,0,0,74.2,Building & Contents,2025-12-20 23:15:21.679928110,2025-12-21 01:07:40.391423768,Completed,1.87,0
Q032164,20251215,2025-12-15 10:07:00,B0038,E0015,7,101,718023.95,220521.38,938545.33,37,1,4,2,16874.45,0,0,0,0,0,61.7,Building Only,2025-12-15 10:09:01.778765325,2025-12-15 12:00:23.192272802,Completed,1.86,0
Q032165,20251211,2025-12-11 10:57:00,B0027,E0031,2,9,343151.95,89581.95,432733.91,34,1,1,1,5929.16,0,0,0,0,0,59.8,Building & Contents,2025-12-11 11:15:51.097005750,,Duplicate,,0
Q032166,20251207,2025-12-07 12:42:00,B0031,E0038,12,76,1684801.87,402751.79,2087553.66,45,3,1,0,0.0,0,0,0,0,0,72.9,Building & Contents,2025-12-07 13:37:36.317088660,2025-12-07 14:30:37.290802968,Completed,0.88,0
Q032167,20251230,2025-12-30 16:13:00,B0015,E0016,3,63,1823172.5,298459.91,2121632.4,18,1,2,2,12757.44,0,0,0,0,0,72.3,Building & Contents,2025-12-30 16:41:08.959428779,2025-12-30 21:37:27.722249342,Completed,4.94,0
Q032168,20251202,2025-12-02 12:32:00,B0033,E0031,3,1,369597.2,85002.62,454599.82,37,1,1,1,9489.69,1,0,0,0,0,44.7,Building & Contents,2025-12-02 13:47:12.042016333,2025-12-02 18:07:20.310687044,Completed,4.34,0
Q032169,20251226,2025-12-26 12:08:00,B0001,E0020,11,12,401715.86,117182.96,518898.82,21,3,2,0,0.0,0,0,0,0,0,46.3,Building & Contents,2025-12-26 14:49:04.563055843,2025-12-26 16:02:22.378864357,Completed,1.22,0
Q032170,20251220,2025-12-20 16:40:00,B0038,E0025,7,73,1733506.48,497010.26,2230516.74,38,1,6,1,39445.13,1,0,0,0,0,69.0,Building & Contents,2025-12-21 03:16:00.027896957,2025-12-21 05:48:26.987240652,Completed,2.54,0
Q032171,20251217,2025-12-17 15:33:00,B0017,E0038,5,99,940530.06,242197.66,1182727.72,28,5,1,0,0.0,0,0,0,0,0,51.8,Building & Contents,2025-12-17 17:37:30.185771219,2025-12-17 20:38:42.751802776,Completed,3.02,0
Q032172,20251224,2025-12-24 14:30:00,B0040,E0031,14,99,435930.73,159040.67,594971.4,63,3,4,0,0.0,0,0,0,0,0,49.5,Building Only,2025-12-24 15:26:20.471406765,2025-12-24 16:11:33.554725379,Completed,0.75,0
Q032173,20251222,2025-12-22 08:22:00,B0030,E0003,3,49,1067759.67,113027.6,1180787.28,48,1,3,0,0.0,0,0,0,1,0,57.5,Building & Contents,2025-12-22 15:44:59.467429647,2025-12-22 18:31:02.166767644,Completed,2.77,0
Q032174,20251231,2025-12-31 08:05:00,B0042,E0016,9,30,443041.82,104799.69,547841.51,58,1,1,1,12753.92,0,0,1,0,1,62.3,Building & Contents,2025-12-31 08:32:26.610369762,2025-12-31 15:19:55.050445056,Completed,6.79,0
Q032175,20251216,2025-12-16 15:07:00,B0015,E0054,1,94,1096327.81,370402.18,1466729.99,26,4,3,0,0.0,0,0,0,0,0,61.7,Building & Contents,2025-12-16 19:54:42.523285667,2025-12-16 20:36:36.310098081,Completed,0.7,0
Q032176,20251213,2025-12-13 11:41:00,B0031,E0039,13,30,600080.56,184749.87,784830.43,33,1,1,0,0.0,0,0,0,0,0,50.4,Building & Contents,2025-12-13 15:34:25.006528017,2025-12-13 18:53:50.205653744,Completed,3.32,0
Q032177,20251205,2025-12-05 15:15:00,B0041,E0003,11,42,1884754.81,527317.21,2412072.02,14,1,5,0,0.0,0,0,0,0,0,57.9,Building & Contents,2025-12-05 16:42:53.032733836,2025-12-05 23:35:07.773827661,Completed,6.87,0
Q032178,20251213,2025-12-13 14:05:00,B0020,E0026,3,65,1188612.26,194213.57,1382825.83,27,1,4,0,0.0,0,0,1,0,1,70.8,Building & Contents,2025-12-13 19:31:31.366032659,2025-12-14 11:47:23.523995041,Completed,16.26,0
Q032179,20251220,2025-12-20 17:56:00,B0003,E0016,8,10,235344.62,68085.8,303430.42,38,1,1,0,0.0,0,0,0,0,0,37.3,Building & Contents,2025-12-20 19:10:49.822931087,2025-12-21 00:09:00.327770988,Completed,4.97,0
Q032180,20251222,2025-12-22 14:52:00,B0027,E0015,1,35,612083.34,141936.36,754019.7,37,1,1,0,0.0,0,0,0,0,0,50.4,Building & Contents,2025-12-22 16:40:21.959301249,2025-12-22 18:55:27.597470062,Completed,2.25,0
Q032181,20251214,2025-12-14 17:39:00,B0014,E0032,8,24,532775.25,93847.68,626622.93,3,1,2,0,0.0,0,0,0,0,1,38.9,Building & Contents,2025-12-15 01:32:26.381514071,2025-12-15 07:23:50.462309058,Completed,5.86,0
Q032182,20251213,2025-12-13 17:00:00,B0040,E0016,15,10,341395.79,117370.4,458766.19,8,1,2,0,0.0,0,0,0,1,1,41.0,Contents Only,2025-12-13 18:05:55.161723420,2025-12-14 03:19:12.065378881,Completed,9.22,1
Q032183,20251222,2025-12-22 17:58:00,B0008,E0025,8,24,252514.39,74831.5,327345.89,51,1,2,1,34742.52,1,0,0,0,0,58.4,Building & Contents,2025-12-22 22:15:13.381837925,2025-12-23 03:13:11.686016213,Completed,4.97,0
Q032184,20251206,2025-12-06 13:53:00,B0018,E0015,2,97,719268.67,269845.98,989114.65,55,1,4,3,39395.64,0,1,0,0,1,77.6,Building & Contents,2025-12-06 20:34:12.184696782,2025-12-06 22:04:44.889915021,Completed,1.51,0
Q032185,20251206,2025-12-06 16:11:00,B0026,E0016,11,83,2108781.2,288898.29,2397679.49,61,1,6,1,4340.53,1,0,1,0,1,97.4,Contents Only,2025-12-06 16:25:20.794097019,2025-12-06 17:25:48.405504228,Completed,1.01,0
Q032186,20251220,2025-12-20 11:01:00,B0030,E0003,1,5,301461.87,100039.41,401501.28,17,2,1,0,0.0,0,0,0,0,0,35.3,Building & Contents,2025-12-20 12:38:01.075425928,2025-12-20 14:04:36.482930845,Completed,1.44,1
Q032187,20251227,2025-12-27 10:37:00,B0008,E0032,9,29,412493.63,87607.16,500100.79,60,1,2,0,0.0,0,0,0,0,0,55.0,Building & Contents,2025-12-27 15:16:45.009413774,2025-12-27 16:50:45.090578052,Completed,1.57,0
Q032188,20251216,2025-12-16 16:00:00,B0011,E0016,8,17,433318.08,108822.63,542140.71,39,1,2,0,0.0,0,0,0,0,0,47.4,Building & Contents,2025-12-16 23:03:50.728375692,2025-12-17 02:59:51.331990247,Completed,3.93,0
Q032189,20251204,2025-12-04 09:01:00,B0006,E0054,10,6,270408.28,67351.7,337759.97,47,1,2,0,0.0,0,0,0,0,0,36.9,Building Only,2025-12-04 10:22:16.073446375,2025-12-04 11:56:39.141648317,Completed,1.57,0
Q032190,20251202,2025-12-02 17:38:00,B0036,E0054,8,60,3164609.37,539431.56,3704040.92,56,1,6,0,0.0,0,0,0,0,0,61.2,Building & Contents,2025-12-02 17:51:29.189246328,2025-12-03 00:41:24.201501827,Completed,6.83,0
Q032191,20251222,2025-12-22 08:19:00,B0034,E0020,1,10,558327.57,106527.0,664854.57,4,1,1,1,6762.92,0,0,0,0,0,48.1,Building & Contents,2025-12-22 09:08:25.214874639,2025-12-22 12:04:14.453297794,Completed,2.93,0
Q032192,20251214,2025-12-14 13:55:00,B0011,E0032,8,29,415197.62,110929.45,526127.06,36,1,1,0,0.0,0,0,0,0,0,43.8,Building & Contents,2025-12-14 14:32:43.544717754,2025-12-14 19:32:00.049354320,Completed,4.99,0
Q032193,20251221,2025-12-21 15:46:00,B0035,E0016,1,7,375953.44,116616.54,492569.98,57,1,2,0,0.0,0,0,0,0,0,40.7,Building & Contents,2025-12-22 00:15:07.876544681,2025-12-22 03:28:51.628193194,Completed,3.23,0
Q032194,20251217,2025-12-17 09:22:00,B0038,E0016,9,84,3016709.66,589997.24,3606706.9,28,1,5,0,0.0,0,0,0,1,0,70.0,Building & Contents,2025-12-17 09:34:00.693606397,2025-12-17 11:09:25.055139529,Completed,1.59,0
Q032195,20251222,2025-12-22 12:51:00,B0027,E0032,3,6,268763.18,76369.64,345132.82,63,1,2,1,4007.5,0,0,0,0,0,45.7,Building & Contents,2025-12-22 17:51:11.652436718,2025-12-22 19:08:59.721479438,Completed,1.3,0
Q032196,20251203,2025-12-03 12:15:00,B0041,E0054,11,103,870635.72,225905.9,1096541.62,44,1,7,0,0.0,0,0,1,1,1,70.9,Contents Only,2025-12-03 18:32:51.974442687,2025-12-03 21:18:36.426436875,Completed,2.76,1
Q032197,20251202,2025-12-02 11:32:00,B0008,E0039,9,12,336061.28,67012.27,403073.55,44,1,1,1,6689.2,0,0,0,0,0,53.2,Building & Contents,2025-12-02 17:24:00.558968482,2025-12-02 19:22:18.718676413,Completed,1.97,1
Q032198,20251207,2025-12-07 09:22:00,B0001,E0012,10,23,346365.34,71964.16,418329.49,19,1,2,0,0.0,0,0,0,0,0,38.2,Building & Contents,2025-12-07 16:07:46.186321133,2025-12-08 00:51:50.945355223,Completed,8.73,0
Q032199,20251203,2025-12-03 10:17:00,B0036,E0039,8,104,2090695.33,713799.57,2804494.9,41,1,1,1,1102.61,1,0,0,0,0,62.8,Building & Contents,2025-12-03 12:06:57.319862741,2025-12-03 15:28:28.990412551,Completed,3.36,0
Q032200,20251215,2025-12-15 13:46:00,B0011,E0019,8,12,484622.15,152031.74,636653.89,33,1,2,0,0.0,0,0,0,0,0,35.3,Building & Contents,2025-12-15 16:10:26.543796676,2025-12-15 19:31:46.503605936,Completed,3.36,0
Q032201,20251223,2025-12-23 08:23:00,B0007,E0026,3,21,380246.71,100950.21,481196.92,15,1,1,1,6982.52,0,1,0,0,1,50.5,Building & Contents,2025-12-23 17:20:21.584041822,2025-12-23 20:18:53.600164764,Completed,2.98,1
Q032202,20251228,2025-12-28 14:25:00,B0038,E0020,7,74,1900781.18,579696.73,2480477.91,31,4,3,0,0.0,0,0,0,0,0,63.2,Building & Contents,2025-12-28 16:29:33.471790102,2025-12-28 18:19:22.879256933,Completed,1.83,0
Q032203,20251209,2025-12-09 17:55:00,B0017,E0019,6,33,265738.93,70371.94,336110.87,27,2,2,0,0.0,0,0,0,0,0,41.0,Building & Contents,2025-12-10 01:46:48.326352998,2025-12-10 03:09:51.065470835,Completed,1.38,0
Q032204,20251218,2025-12-18 12:57:00,B0037,E0032,2,103,3195449.59,856917.84,4052367.43,16,2,6,1,3094.96,1,0,0,0,0,70.7,Building & Contents,2025-12-18 16:15:22.039136104,2025-12-19 01:40:15.195347057,Completed,9.41,0
Q032205,20251225,2025-12-25 17:58:00,B0015,E0019,2,20,650422.02,129167.97,779589.99,51,1,2,1,4554.12,1,1,0,0,1,72.8,Building & Contents,2025-12-25 18:10:55.352249590,2025-12-25 21:37:11.158779551,Completed,3.44,0
Q032206,20251223,2025-12-23 13:36:00,B0025,E0012,4,4,400918.79,61540.24,462459.02,0,1,1,0,0.0,0,0,0,0,0,48.7,Building & Contents,2025-12-23 14:47:28.393216697,2025-12-23 17:28:34.312294919,Completed,2.68,0
Q032207,20251202,2025-12-02 15:05:00,B0011,E0023,9,24,801665.89,173066.69,974732.58,45,1,1,0,0.0,0,0,0,0,0,57.1,Building & Contents,2025-12-02 19:26:43.715200757,2025-12-02 23:58:28.052872612,Completed,4.53,0
Q032208,20251204,2025-12-04 14:43:00,B0040,E0020,14,26,312733.4,61813.65,374547.05,40,1,2,0,0.0,0,0,0,0,0,49.5,Building Only,2025-12-04 16:04:26.637161928,2025-12-04 20:09:11.771872313,Completed,4.08,0
Q032209,20251221,2025-12-21 10:40:00,B0018,E0019,1,29,403306.06,75275.04,478581.11,28,1,2,0,0.0,0,1,0,0,1,52.7,Building Only,2025-12-21 13:38:31.906810228,2025-12-21 15:37:25.015074758,Completed,1.98,0
Q032210,20251204,2025-12-04 13:20:00,B0034,E0038,2,26,278236.53,59738.3,337974.82,10,1,1,0,0.0,0,0,1,0,1,50.4,Building Only,2025-12-04 13:36:42.436283752,2025-12-04 20:12:55.339678096,Completed,6.6,0
Q032211,20251208,2025-12-08 09:56:00,B0015,E0023,2,50,969688.74,432123.62,1401812.36,27,2,5,0,0.0,0,0,0,0,0,45.3,Contents Only,2025-12-08 14:44:53.023024567,2025-12-08 17:15:31.652762782,Completed,2.51,0
Q032212,20251215,2025-12-15 14:56:00,B0008,E0026,8,8,347906.06,73138.34,421044.4,15,1,1,0,0.0,0,0,0,0,0,42.8,Building & Contents,2025-12-15 18:19:39.028280673,2025-12-15 22:33:54.231933373,Completed,4.24,0
Q032213,20251219,2025-12-19 17:16:00,B0016,E0043,2,23,373410.11,67346.51,440756.62,55,1,1,1,15770.0,1,0,0,0,0,52.3,Contents Only,2025-12-19 17:55:22.173378080,2025-12-19 21:36:33.036178030,Completed,3.69,0
Q032214,20251210,2025-12-10 17:55:00,B0030,E0012,3,54,1539573.99,682959.52,2222533.51,63,1,1,0,0.0,0,0,0,0,0,65.9,Building & Contents,2025-12-10 18:01:27.679612572,,Abandoned,,0
Q032215,20251222,2025-12-22 16:00:00,B0033,E0015,2,86,1715193.91,223693.14,1938887.04,62,3,6,1,13519.43,1,0,0,1,0,68.6,Building & Contents,2025-12-22 17:44:46.107566651,2025-12-22 23:38:58.989583406,Completed,5.9,1
Q032216,20251203,2025-12-03 08:42:00,B0034,E0052,2,39,409744.44,133301.52,543045.96,54,1,1,0,0.0,0,0,0,0,0,49.0,Building & Contents,2025-12-03 17:13:08.252187036,2025-12-03 19:38:48.072256379,Completed,2.43,0
Q032217,20251206,2025-12-06 11:20:00,B0010,E0012,7,8,392689.22,92317.31,485006.54,40,1,2,1,11614.67,1,0,0,0,0,58.5,Building & Contents,2025-12-06 12:43:44.625887599,2025-12-06 18:13:20.795215672,Completed,5.49,0
Q032218,20251229,2025-12-29 17:57:00,B0001,E0027,10,4,390010.73,84110.32,474121.05,34,1,1,0,0.0,0,0,1,0,1,46.1,Building & Contents,2025-12-29 18:56:04.369173152,2025-12-29 21:41:25.121472438,Completed,2.76,0
Q032219,20251212,2025-12-12 13:20:00,B0002,E0020,11,54,1425147.66,333115.54,1758263.2,4,1,5,0,0.0,0,0,0,0,0,56.1,Building & Contents,2025-12-12 15:59:34.924379258,2025-12-12 19:23:06.323646459,Completed,3.39,0
Q032220,20251209,2025-12-09 08:54:00,B0018,E0043,3,34,438547.5,153146.62,591694.12,9,1,1,0,0.0,0,0,0,1,0,45.0,Building & Contents,2025-12-09 09:49:18.999687271,2025-12-09 12:35:03.785224907,Completed,2.76,0
Q032221,20251202,2025-12-02 10:39:00,B0030,E0039,2,102,1576964.73,553976.37,2130941.1,58,2,4,0,0.0,0,0,1,0,1,67.2,Building Only,2025-12-02 12:27:00.310090353,2025-12-02 16:33:59.313614976,Completed,4.12,0
Q032222,20251218,2025-12-18 17:08:00,B0001,E0019,11,47,900186.26,325741.3,1225927.56,60,4,2,0,0.0,0,0,1,0,1,59.7,Building Only,2025-12-18 20:41:51.685692779,2025-12-18 22:17:01.206276123,Completed,1.59,0
Q032223,20251230,2025-12-30 14:21:00,B0017,E0023,6,41,963846.15,355214.88,1319061.04,18,1,2,0,0.0,0,0,0,0,0,60.9,Building & Contents,2025-12-30 18:26:15.284883493,2025-12-30 19:36:09.487224229,Completed,1.17,0
Q032224,20251231,2025-12-31 17:19:00,B0035,E0020,3,5,287796.79,73419.22,361216.01,21,1,2,0,0.0,0,0,0,0,0,48.7,Building Only,2026-01-01 00:24:04.541229838,2026-01-01 02:11:18.525732325,Completed,1.79,0
Q032225,20251230,2025-12-30 17:19:00,B0019,E0015,2,71,1252945.59,443620.51,1696566.09,21,2,1,1,7772.03,1,0,0,0,0,67.9,Building & Contents,2025-12-30 19:19:24.020561713,2025-12-30 23:22:01.093873400,Completed,4.04,0
Q032226,20251209,2025-12-09 09:12:00,B0013,E0032,12,5,370951.14,66183.49,437134.63,10,1,1,0,0.0,0,0,0,0,0,40.5,Building & Contents,2025-12-09 14:03:21.783256169,2025-12-09 17:16:20.746236603,Completed,3.22,0
Q032227,20251205,2025-12-05 11:13:00,B0025,E0025,4,41,793660.07,269341.38,1063001.45,56,3,6,0,0.0,0,0,0,0,0,54.0,Building Only,2025-12-05 11:32:34.350266715,2025-12-05 13:15:31.897334947,Completed,1.72,0
Q032228,20251230,2025-12-30 10:05:00,B0030,E0016,3,61,955289.94,353067.53,1308357.48,6,3,2,0,0.0,0,0,0,0,0,57.6,Building & Contents,2025-12-30 18:48:34.574365205,2025-12-31 00:05:33.555122530,Completed,5.28,0
Q032229,20251218,2025-12-18 11:58:00,B0041,E0026,11,56,1590864.24,366575.82,1957440.06,32,3,6,1,19737.66,0,0,1,0,1,68.9,Building Only,2025-12-18 17:27:22.578233607,2025-12-19 00:07:30.392989812,Completed,6.67,0
Q032230,20251217,2025-12-17 16:13:00,B0018,E0015,1,98,835775.08,153797.43,989572.51,31,5,6,1,1651.99,1,0,0,0,0,64.1,Building Only,2025-12-17 17:05:37.092846531,2025-12-17 19:05:50.838619059,Completed,2.0,0
Q032231,20251213,2025-12-13 15:07:00,B0036,E0015,9,13,493443.15,148494.14,641937.29,52,1,2,0,0.0,0,0,1,0,1,54.7,Building & Contents,2025-12-13 16:32:18.747883308,2025-12-14 02:14:57.391804831,Completed,9.71,1
Q032232,20251225,2025-12-25 09:57:00,B0010,E0031,7,21,513794.75,146648.55,660443.29,2,1,2,0,0.0,0,0,1,0,1,50.8,Building & Contents,2025-12-25 12:46:31.578533858,2025-12-25 15:36:28.059413096,Completed,2.83,1
Q032233,20251208,2025-12-08 16:20:00,B0013,E0052,12,87,1569786.21,452279.69,2022065.89,49,4,6,1,2741.01,1,0,0,1,0,72.1,Building & Contents,2025-12-08 18:20:07.190973508,,Abandoned,,0
