ReviewID,QuoteID,QuotingAgentID,ReviewerID,ReviewDate,ReviewSequence,ErrorFound,ErrorCategoryID,ErrorSeverity,ReworkRequired,ErrorResolved,ReworkDurationHours,FirstTimeRight
REV037211,Q009345,E0012,E0053,2024-12-22,1,True,ERR09,High,True,True,2.58,False
REV037212,Q009345,E0012,E0053,2024-12-22,2,False,,,False,True,,False
REV037213,Q011987,E0039,E0053,2025-01-20,1,False,,,False,True,,True
REV037214,Q005879,E0026,E0053,2024-10-25,1,False,,,False,True,,True
REV037215,Q026958,E0033,E0042,2025-10-16,1,False,,,False,True,,True
REV037216,Q001999,E0027,E0005,2024-07-16,1,False,,,False,True,,True
REV037217,Q011378,E0020,E0037,2025-01-30,1,False,,,False,True,,True
REV037218,Q020979,E0019,E0037,2025-06-02,1,False,,,False,True,,True
REV037219,Q032949,E0023,E0005,2026-01-02,1,False,,,False,True,,True
REV037220,Q005624,E0023,E0035,2024-10-17,1,False,,,False,True,,True
REV037221,Q000647,E0003,E0045,2024-06-10,1,False,,,False,True,,True
REV037222,Q008978,E0021,E0018,2024-12-13,1,False,,,False,True,,True
REV037223,Q039174,E0055,E0030,2026-04-01,1,False,,,False,True,,True
REV037224,Q009855,E0039,E0005,2024-12-18,1,True,ERR10,Medium,True,True,3.67,False
REV037225,Q009855,E0039,E0005,2024-12-18,2,False,,,False,True,,False
REV037226,Q023413,E0026,E0030,2025-08-03,1,False,,,False,True,,True
REV037227,Q013934,E0012,E0037,2025-02-18,1,False,,,False,True,,True
REV037228,Q041016,E0054,E0045,2026-05-30,1,False,,,False,True,,True
REV037229,Q012833,E0015,E0018,2025-01-12,1,False,,,False,True,,True
REV037230,Q013778,E0012,E0006,2025-02-11,1,False,,,False,True,,True
REV037231,Q002703,E0054,E0030,2024-08-22,1,False,,,False,True,,True
REV037232,Q015362,E0038,E0029,2025-03-30,1,False,,,False,True,,True
REV037233,Q028123,E0032,E0018,2025-11-03,1,False,,,False,True,,True
REV037234,Q018182,E0054,E0013,2025-05-11,1,True,ERR14,Low,False,True,,False
REV037235,Q036920,E0015,E0029,2026-03-21,1,False,,,False,True,,True
REV037236,Q041787,E0019,E0006,2026-05-15,1,False,,,False,True,,True
REV037237,Q028630,E0038,E0053,2025-11-05,1,False,,,False,True,,True
REV037238,Q035629,E0054,E0005,2026-02-23,1,True,ERR12,Medium,True,True,0.8,False
REV037239,Q035629,E0054,E0005,2026-02-23,2,False,,,False,True,,False
REV037240,Q023688,E0023,E0042,2025-08-23,1,False,,,False,True,,True
REV037241,Q016947,E0031,E0053,2025-04-30,1,False,,,False,True,,True
REV037242,Q022255,E0055,E0042,2025-08-01,1,True,ERR09,Medium,True,True,3.28,False
REV037243,Q022255,E0055,E0042,2025-08-01,2,False,,,False,True,,False
REV037244,Q022771,E0055,E0030,2025-08-06,1,False,,,False,True,,True
REV037245,Q033780,E0016,E0045,2026-01-23,1,True,ERR06,Medium,True,True,1.49,False
REV037246,Q033780,E0016,E0045,2026-01-23,2,False,,,False,True,,False
REV037247,Q001217,E0039,E0013,2024-07-11,1,False,,,False,True,,True
REV037248,Q030063,E0052,E0006,2025-11-27,1,True,ERR08,Critical,True,True,5.25,False
REV037249,Q030063,E0052,E0006,2025-11-28,2,False,,,False,True,,False
REV037250,Q028675,E0015,E0037,2025-11-12,1,True,ERR04,Low,True,True,2.32,False
REV037251,Q028675,E0015,E0037,2025-11-12,2,False,,,False,True,,False
REV037252,Q031271,E0038,E0045,2025-12-30,1,True,ERR03,Medium,True,True,1.74,False
REV037253,Q031271,E0038,E0045,2025-12-31,2,False,,,False,True,,False
REV037254,Q003156,E0019,E0030,2024-08-08,1,False,,,False,True,,True
REV037255,Q033839,E0015,E0029,2026-01-01,1,False,,,False,True,,True
REV037256,Q032123,E0031,E0053,2025-12-11,1,False,,,False,True,,True
REV037257,Q001860,E0015,E0028,2024-07-07,1,False,,,False,True,,True
REV037258,Q035815,E0015,E0029,2026-03-13,1,False,,,False,True,,True
REV037259,Q009877,E0025,E0028,2024-12-31,1,False,,,False,True,,True
REV037260,Q029380,E0020,E0018,2025-11-16,1,False,,,False,True,,True
REV037261,Q000822,E0032,E0030,2024-06-05,1,False,,,False,True,,True
REV037262,Q040771,E0032,E0018,2026-05-21,1,False,,,False,True,,True
REV037263,Q024567,E0015,E0005,2025-09-19,1,False,,,False,True,,True
REV037264,Q027259,E0043,E0028,2025-10-30,1,True,ERR13,Low,False,True,,False
REV037265,Q035745,E0055,E0053,2026-02-28,1,False,,,False,True,,True
REV037266,Q029959,E0038,E0028,2025-11-26,1,False,,,False,True,,True
REV037267,Q009671,E0052,E0029,2024-12-30,1,False,,,False,True,,True
REV037268,Q021357,E0016,E0042,2025-07-31,1,False,,,False,True,,True
REV037269,Q023242,E0025,E0028,2025-08-27,1,False,,,False,True,,True
REV037270,Q021923,E0015,E0013,2025-07-24,1,False,,,False,True,,True
REV037271,Q036796,E0055,E0029,2026-03-21,1,False,,,False,True,,True
REV037272,Q004717,E0031,E0037,2024-09-11,1,True,ERR05,High,True,True,2.62,False
REV037273,Q004717,E0031,E0037,2024-09-12,2,False,,,False,True,,False
REV037274,Q016886,E0055,E0045,2025-04-06,1,False,,,False,True,,True
REV037275,Q008371,E0054,E0051,2024-11-23,1,True,ERR01,Medium,True,True,1.1,False
REV037276,Q008371,E0054,E0051,2024-11-23,2,False,,,False,True,,False
REV037277,Q005304,E0055,E0051,2024-10-11,1,False,,,False,True,,True
REV037278,Q041387,E0020,E0045,2026-05-20,1,False,,,False,True,,True
REV037279,Q011671,E0023,E0053,2025-01-13,1,False,,,False,True,,True
REV037280,Q035861,E0001,E0006,2026-03-14,1,False,,,False,True,,True
REV037281,Q006778,E0033,E0028,2024-10-07,1,False,,,False,True,,True
REV037282,Q012186,E0031,E0042,2025-01-16,1,False,,,False,True,,True
REV037283,Q003106,E0039,E0013,2024-08-29,1,False,,,False,True,,True
REV037284,Q002125,E0032,E0045,2024-07-03,1,False,,,False,True,,True
REV037285,Q032367,E0012,E0028,2026-01-12,1,False,,,False,True,,True
REV037286,Q034951,E0021,E0018,2026-02-11,1,False,,,False,True,,True
REV037287,Q003502,E0055,E0018,2024-09-08,1,False,,,False,True,,True
REV037288,Q021489,E0039,E0037,2025-07-06,1,False,,,False,True,,True
REV037289,Q011224,E0039,E0018,2025-01-16,1,True,ERR09,Low,False,True,,False
REV037290,Q018818,E0021,E0035,2025-05-29,1,True,ERR07,Medium,True,True,4.0,False
REV037291,Q018818,E0021,E0035,2025-05-29,2,False,,,False,True,,False
REV037292,Q024113,E0027,E0013,2025-08-23,1,False,,,False,True,,True
REV037293,Q030158,E0019,E0030,2025-11-11,1,False,,,False,True,,True
REV037294,Q041361,E0054,E0053,2026-05-12,1,False,,,False,True,,True
REV037295,Q007211,E0039,E0030,2024-11-29,1,False,,,False,True,,True
REV037296,Q006531,E0052,E0013,2024-10-25,1,False,,,False,True,,True
REV037297,Q040491,E0054,E0045,2026-05-10,1,False,,,False,True,,True
REV037298,Q006159,E0003,E0045,2024-10-23,1,False,,,False,True,,True
REV037299,Q019000,E0054,E0006,2025-05-31,1,False,,,False,True,,True
REV037300,Q016956,E0054,E0053,2025-04-06,1,False,,,False,True,,True
REV037301,Q037773,E0039,E0051,2026-03-06,1,False,,,False,True,,True
REV037302,Q034429,E0031,E0053,2026-02-16,1,False,,,False,True,,True
REV037303,Q024841,E0026,E0013,2025-09-22,1,False,,,False,True,,True
REV037304,Q000735,E0015,E0051,2024-06-10,1,False,,,False,True,,True
REV037305,Q003268,E0054,E0053,2024-08-16,1,False,,,False,True,,True
REV037306,Q041194,E0038,E0037,2026-05-11,1,False,,,False,True,,True
REV037307,Q001544,E0003,E0005,2024-07-18,1,False,,,False,True,,True
REV037308,Q010751,E0039,E0037,2024-12-09,1,True,ERR13,Low,False,True,,False
REV037309,Q029545,E0001,E0042,2025-11-27,1,False,,,False,True,,True
REV037310,Q019548,E0054,E0028,2025-05-21,1,False,,,False,True,,True
REV037311,Q021416,E0012,E0051,2025-07-16,1,True,ERR05,Low,False,True,,False
REV037312,Q024324,E0050,E0005,2025-09-10,1,False,,,False,True,,True
REV037313,Q005848,E0016,E0028,2024-10-26,1,False,,,False,True,,True
REV037314,Q036299,E0039,E0029,2026-03-31,1,False,,,False,True,,True
REV037315,Q013944,E0015,E0018,2025-02-26,1,False,,,False,True,,True
REV037316,Q028991,E0039,E0035,2025-11-13,1,False,,,False,True,,True
REV037317,Q027787,E0055,E0028,2025-10-20,1,False,,,False,True,,True
REV037318,Q016277,E0033,E0030,2025-03-15,1,False,,,False,True,,True
REV037319,Q039255,E0016,E0030,2026-04-04,1,False,,,False,True,,True
REV037320,Q021589,E0031,E0035,2025-07-19,1,False,,,False,True,,True
REV037321,Q020726,E0031,E0013,2025-06-11,1,False,,,False,True,,True
REV037322,Q032024,E0020,E0006,2025-12-17,1,True,ERR13,Low,False,True,,False
REV037323,Q030468,E0055,E0051,2025-12-14,1,False,,,False,True,,True
REV037324,Q030048,E0031,E0005,2025-11-02,1,False,,,False,True,,True
REV037325,Q011321,E0039,E0030,2025-01-05,1,False,,,False,True,,True
REV037326,Q026665,E0038,E0035,2025-10-18,1,False,,,False,True,,True
REV037327,Q040304,E0038,E0037,2026-05-31,1,False,,,False,True,,True
REV037328,Q002816,E0023,E0029,2024-08-21,1,True,ERR11,Low,False,True,,False
REV037329,Q024520,E0003,E0053,2025-09-08,1,False,,,False,True,,True
REV037330,Q038525,E0055,E0028,2026-04-09,1,False,,,False,True,,True
REV037331,Q019520,E0023,E0042,2025-05-28,1,False,,,False,True,,True
REV037332,Q008414,E0015,E0028,2024-11-20,1,False,,,False,True,,True
REV037333,Q034885,E0023,E0035,2026-02-20,1,False,,,False,True,,True
REV037334,Q022594,E0032,E0051,2025-07-01,1,False,,,False,True,,True
REV037335,Q012270,E0032,E0013,2025-01-31,1,False,,,False,True,,True
REV037336,Q024386,E0033,E0013,2025-09-24,1,False,,,False,True,,True
REV037337,Q020096,E0015,E0029,2025-06-03,1,True,ERR02,Medium,True,True,4.08,False
REV037338,Q020096,E0015,E0029,2025-06-03,2,False,,,False,True,,False
REV037339,Q035265,E0055,E0028,2026-02-08,1,False,,,False,True,,True
REV037340,Q024265,E0020,E0051,2025-09-09,1,False,,,False,True,,True
REV037341,Q024554,E0043,E0042,2025-09-11,1,False,,,False,True,,True
REV037342,Q027491,E0052,E0051,2025-10-13,1,False,,,False,True,,True
REV037343,Q020044,E0027,E0051,2025-06-29,1,False,,,False,True,,True
REV037344,Q037808,E0054,E0013,2026-03-06,1,False,,,False,True,,True
REV037345,Q008545,E0003,E0018,2024-11-30,1,True,ERR04,High,True,True,0.21,False
REV037346,Q008545,E0003,E0018,2024-11-30,2,False,,,False,True,,False
REV037347,Q008042,E0039,E0053,2024-11-09,1,False,,,False,True,,True
REV037348,Q039691,E0019,E0037,2026-04-19,1,False,,,False,True,,True
REV037349,Q031679,E0039,E0053,2025-12-09,1,False,,,False,True,,True
REV037350,Q028459,E0032,E0037,2025-11-30,1,False,,,False,True,,True
REV037351,Q009234,E0031,E0037,2024-12-09,1,False,,,False,True,,True
REV037352,Q028194,E0020,E0018,2025-11-17,1,False,,,False,True,,True
REV037353,Q010938,E0031,E0037,2024-12-09,1,False,,,False,True,,True
REV037354,Q017376,E0012,E0051,2025-04-29,1,False,,,False,True,,True
REV037355,Q007452,E0050,E0051,2024-11-17,1,False,,,False,True,,True
REV037356,Q008059,E0054,E0018,2024-11-01,1,True,ERR04,Medium,True,True,3.17,False
REV037357,Q008059,E0054,E0018,2024-11-01,2,False,,,False,True,,False
REV037358,Q006560,E0015,E0030,2024-10-25,1,False,,,False,True,,True
REV037359,Q027782,E0026,E0006,2025-10-30,1,False,,,False,True,,True
REV037360,Q022913,E0020,E0045,2025-08-12,1,True,ERR11,Low,False,True,,False
REV037361,Q034595,E0020,E0037,2026-02-20,1,False,,,False,True,,True
REV037362,Q028002,E0043,E0029,2025-11-22,1,False,,,False,True,,True
REV037363,Q040762,E0054,E0035,2026-05-08,1,False,,,False,True,,True
REV037364,Q041836,E0023,E0013,2026-05-27,1,False,,,False,True,,True
REV037365,Q001079,E0015,E0045,2024-06-17,1,False,,,False,True,,True
REV037366,Q007989,E0020,E0005,2024-11-13,1,False,,,False,True,,True
REV037367,Q028219,E0016,E0013,2025-11-18,1,False,,,False,True,,True
REV037368,Q013635,E0016,E0045,2025-02-13,1,False,,,False,True,,True
REV037369,Q016113,E0020,E0045,2025-03-08,1,True,ERR03,Medium,True,True,1.53,False
REV037370,Q016113,E0020,E0045,2025-03-08,2,False,,,False,True,,False
REV037371,Q030860,E0015,E0051,2025-12-02,1,False,,,False,True,,True
REV037372,Q006746,E0015,E0030,2024-10-17,1,False,,,False,True,,True
REV037373,Q032657,E0019,E0045,2026-01-05,1,False,,,False,True,,True
REV037374,Q007529,E0016,E0030,2024-11-17,1,False,,,False,True,,True
REV037375,Q028594,E0032,E0037,2025-11-17,1,False,,,False,True,,True
REV037376,Q014565,E0031,E0037,2025-03-27,1,False,,,False,True,,True
REV037377,Q028882,E0012,E0028,2025-11-01,1,False,,,False,True,,True
REV037378,Q016873,E0003,E0005,2025-04-01,1,False,,,False,True,,True
REV037379,Q041162,E0012,E0051,2026-05-17,1,False,,,False,True,,True
REV037380,Q024496,E0033,E0051,2025-09-14,1,False,,,False,True,,True
REV037381,Q026786,E0003,E0037,2025-10-31,1,False,,,False,True,,True
REV037382,Q035912,E0021,E0051,2026-03-15,1,False,,,False,True,,True
REV037383,Q018121,E0025,E0029,2025-06-01,1,False,,,False,True,,True
REV037384,Q032235,E0055,E0006,2025-12-24,1,False,,,False,True,,True
REV037385,Q023953,E0054,E0030,2025-08-03,1,False,,,False,True,,True
REV037386,Q033614,E0019,E0029,2026-01-02,1,False,,,False,True,,True
REV037387,Q010689,E0025,E0013,2024-12-05,1,True,ERR14,High,True,True,0.43,False
REV037388,Q010689,E0025,E0013,2024-12-06,2,False,,,False,True,,False
REV037389,Q009502,E0031,E0053,2024-12-16,1,False,,,False,True,,True
REV037390,Q002604,E0015,E0037,2024-08-29,1,False,,,False,True,,True
REV037391,Q033630,E0038,E0042,2026-01-03,1,False,,,False,True,,True
REV037392,Q038170,E0052,E0037,2026-04-08,1,False,,,False,True,,True
REV037393,Q020016,E0020,E0013,2025-05-10,1,False,,,False,True,,True
REV037394,Q021791,E0039,E0013,2025-07-08,1,False,,,False,True,,True
REV037395,Q024125,E0015,E0028,2025-09-26,1,True,ERR10,Medium,True,True,2.79,False
REV037396,Q024125,E0015,E0028,2025-09-26,2,False,,,False,True,,False
REV037397,Q021577,E0033,E0053,2025-07-01,1,True,ERR07,High,True,True,9.01,False
REV037398,Q021577,E0033,E0053,2025-07-02,2,False,,,False,True,,False
REV037399,Q017731,E0043,E0035,2025-04-29,1,False,,,False,True,,True
REV037400,Q010340,E0039,E0018,2024-12-02,1,True,ERR13,Critical,True,True,0.64,False
REV037401,Q010340,E0039,E0018,2024-12-02,2,False,,,False,True,,False
REV037402,Q027606,E0027,E0013,2025-10-07,1,False,,,False,True,,True
REV037403,Q025732,E0021,E0006,2025-10-15,1,False,,,False,True,,True
REV037404,Q017014,E0003,E0028,2025-04-07,1,False,,,False,True,,True
REV037405,Q008063,E0001,E0029,2024-11-13,1,False,,,False,True,,True
REV037406,Q040464,E0012,E0053,2026-05-24,1,False,,,False,True,,True
REV037407,Q020409,E0003,E0029,2025-06-08,1,False,,,False,True,,True
REV037408,Q001253,E0027,E0005,2024-07-27,1,False,,,False,True,,True
REV037409,Q028987,E0023,E0018,2025-11-03,1,False,,,False,True,,True
REV037410,Q002382,E0001,E0029,2024-08-12,1,False,,,False,True,,True
REV037411,Q010267,E0031,E0053,2024-12-27,1,False,,,False,True,,True
REV037412,Q020430,E0012,E0006,2025-06-25,1,True,ERR09,Low,False,True,,False
REV037413,Q029746,E0020,E0028,2025-11-05,1,False,,,False,True,,True
REV037414,Q030766,E0025,E0037,2025-12-09,1,False,,,False,True,,True
REV037415,Q020231,E0039,E0037,2025-06-26,1,True,ERR13,High,True,True,0.64,False
REV037416,Q020231,E0039,E0037,2025-06-26,2,False,,,False,True,,False
REV037417,Q011701,E0032,E0029,2025-01-21,1,False,,,False,True,,True
REV037418,Q035216,E0054,E0045,2026-02-11,1,False,,,False,True,,True
REV037419,Q034670,E0027,E0028,2026-02-06,1,False,,,False,True,,True
REV037420,Q029908,E0020,E0028,2025-11-20,1,False,,,False,True,,True
REV037421,Q009932,E0003,E0005,2024-12-28,1,True,ERR06,High,True,True,1.14,False
REV037422,Q009932,E0003,E0005,2024-12-28,2,False,,,False,True,,False
REV037423,Q002437,E0054,E0030,2024-08-13,1,True,ERR06,High,True,True,0.65,False
REV037424,Q002437,E0054,E0030,2024-08-13,2,False,,,False,True,,False
REV037425,Q035187,E0023,E0045,2026-02-25,1,False,,,False,True,,True
REV037426,Q030753,E0039,E0013,2025-12-10,1,False,,,False,True,,True
REV037427,Q022383,E0019,E0013,2025-07-07,1,False,,,False,True,,True
REV037428,Q018161,E0026,E0028,2025-05-06,1,False,,,False,True,,True
REV037429,Q027340,E0054,E0037,2025-10-09,1,False,,,False,True,,True
REV037430,Q014817,E0015,E0013,2025-03-18,1,False,,,False,True,,True
REV037431,Q036982,E0001,E0013,2026-03-16,1,False,,,False,True,,True
REV037432,Q040283,E0016,E0053,2026-05-28,1,True,ERR09,High,True,True,1.27,False
REV037433,Q040283,E0016,E0053,2026-05-29,2,False,,,False,True,,False
REV037434,Q019168,E0020,E0005,2025-05-11,1,False,,,False,True,,True
REV037435,Q024774,E0038,E0018,2025-09-27,1,False,,,False,True,,True
REV037436,Q033746,E0020,E0029,2026-01-17,1,False,,,False,True,,True
REV037437,Q038287,E0055,E0035,2026-04-26,1,False,,,False,True,,True
REV037438,Q003847,E0055,E0051,2024-09-14,1,True,ERR06,Medium,True,True,2.94,False
REV037439,Q003847,E0055,E0051,2024-09-15,2,False,,,False,True,,False
REV037440,Q038806,E0039,E0053,2026-04-05,1,False,,,False,True,,True
REV037441,Q025749,E0003,E0013,2025-10-17,1,False,,,False,True,,True
REV037442,Q005401,E0039,E0035,2024-10-16,1,False,,,False,True,,True
REV037443,Q000005,E0032,E0045,2024-06-25,1,False,,,False,True,,True
REV037444,Q022749,E0020,E0037,2025-08-15,1,True,ERR12,Medium,True,True,2.98,False
REV037445,Q022749,E0020,E0037,2025-08-15,2,False,,,False,True,,False
REV037446,Q026050,E0016,E0053,2025-10-26,1,False,,,False,True,,True
REV037447,Q016253,E0031,E0005,2025-03-12,1,False,,,False,True,,True
REV037448,Q034101,E0038,E0006,2026-02-22,1,False,,,False,True,,True
REV037449,Q023817,E0016,E0045,2025-08-01,1,True,ERR13,Low,False,True,,False
REV037450,Q026040,E0015,E0028,2025-10-19,1,False,,,False,True,,True
REV037451,Q006265,E0012,E0006,2024-10-19,1,False,,,False,True,,True
REV037452,Q000152,E0020,E0037,2024-06-26,1,False,,,False,True,,True
REV037453,Q021114,E0001,E0029,2025-06-06,1,False,,,False,True,,True
REV037454,Q034978,E0023,E0035,2026-02-03,1,False,,,False,True,,True
REV037455,Q020571,E0038,E0013,2025-06-26,1,False,,,False,True,,True
REV037456,Q001616,E0023,E0045,2024-07-01,1,False,,,False,True,,True
REV037457,Q013839,E0016,E0035,2025-02-18,1,False,,,False,True,,True
REV037458,Q025544,E0055,E0018,2025-09-30,1,False,,,False,True,,True
REV037459,Q038595,E0039,E0037,2026-04-12,1,False,,,False,True,,True
REV037460,Q039258,E0031,E0029,2026-04-24,1,False,,,False,True,,True
REV037461,Q022536,E0027,E0035,2025-07-24,1,False,,,False,True,,True
REV037462,Q017080,E0039,E0045,2025-04-28,1,True,ERR13,Medium,True,True,6.02,False
REV037463,Q017080,E0039,E0045,2025-04-28,2,False,,,False,True,,False
REV037464,Q010537,E0003,E0042,2024-12-13,1,False,,,False,True,,True
REV037465,Q005536,E0021,E0013,2024-10-17,1,True,ERR08,High,True,True,1.54,False
REV037466,Q005536,E0021,E0013,2024-10-17,2,False,,,False,True,,False
REV037467,Q039293,E0003,E0053,2026-04-16,1,False,,,False,True,,True
REV037468,Q032778,E0032,E0042,2026-01-01,1,False,,,False,True,,True
REV037469,Q030952,E0015,E0029,2025-12-11,1,False,,,False,True,,True
REV037470,Q027514,E0032,E0030,2025-10-04,1,False,,,False,True,,True
REV037471,Q032058,E0043,E0013,2025-12-11,1,False,,,False,True,,True
REV037472,Q034203,E0012,E0042,2026-02-21,1,False,,,False,True,,True
REV037473,Q019811,E0039,E0045,2025-05-10,1,False,,,False,True,,True
REV037474,Q002777,E0033,E0030,2024-08-29,1,False,,,False,True,,True
REV037475,Q004862,E0020,E0029,2024-09-13,1,False,,,False,True,,True
REV037476,Q037249,E0025,E0005,2026-03-07,1,False,,,False,True,,True
REV037477,Q004571,E0031,E0045,2024-09-18,1,True,ERR03,High,True,True,0.17,False
REV037478,Q004571,E0031,E0045,2024-09-19,2,False,,,False,True,,False
REV037479,Q015953,E0031,E0053,2025-03-25,1,False,,,False,True,,True
REV037480,Q030544,E0031,E0028,2025-12-23,1,False,,,False,True,,True
REV037481,Q031498,E0031,E0045,2025-12-24,1,False,,,False,True,,True
REV037482,Q008734,E0032,E0013,2024-11-30,1,False,,,False,True,,True
REV037483,Q028323,E0026,E0045,2025-12-01,1,False,,,False,True,,True
REV037484,Q024018,E0015,E0042,2025-08-02,1,False,,,False,True,,True
REV037485,Q004362,E0039,E0013,2024-09-28,1,False,,,False,True,,True
REV037486,Q030877,E0012,E0018,2025-12-02,1,False,,,False,True,,True
REV037487,Q005617,E0033,E0029,2024-10-02,1,False,,,False,True,,True
REV037488,Q035526,E0025,E0045,2026-02-28,1,False,,,False,True,,True
REV037489,Q017360,E0033,E0045,2025-04-05,1,False,,,False,True,,True
REV037490,Q007380,E0020,E0018,2024-11-05,1,False,,,False,True,,True
REV037491,Q025359,E0032,E0030,2025-09-09,1,False,,,False,True,,True
REV037492,Q016463,E0032,E0053,2025-04-20,1,False,,,False,True,,True
REV037493,Q015773,E0020,E0005,2025-03-04,1,False,,,False,True,,True
REV037494,Q024880,E0032,E0006,2025-09-17,1,False,,,False,True,,True
REV037495,Q032468,E0039,E0029,2026-01-06,1,True,ERR05,High,True,True,2.3,False
REV037496,Q032468,E0039,E0029,2026-01-06,2,False,,,False,True,,False
REV037497,Q026621,E0026,E0045,2025-10-27,1,False,,,False,True,,True
REV037498,Q021964,E0043,E0037,2025-07-20,1,False,,,False,True,,True
REV037499,Q001457,E0054,E0005,2024-07-19,1,False,,,False,True,,True
REV037500,Q036385,E0033,E0053,2026-03-04,1,False,,,False,True,,True
REV037501,Q034718,E0050,E0030,2026-02-20,1,False,,,False,True,,True
REV037502,Q035690,E0031,E0005,2026-02-02,1,False,,,False,True,,True
REV037503,Q028918,E0052,E0028,2025-12-01,1,False,,,False,True,,True
REV037504,Q034163,E0033,E0037,2026-02-05,1,False,,,False,True,,True
REV037505,Q004744,E0033,E0006,2024-09-16,1,False,,,False,True,,True
REV037506,Q022722,E0012,E0053,2025-08-08,1,False,,,False,True,,True
REV037507,Q039149,E0015,E0042,2026-04-30,1,False,,,False,True,,True
REV037508,Q004935,E0039,E0045,2024-09-14,1,False,,,False,True,,True
REV037509,Q040888,E0031,E0035,2026-05-23,1,False,,,False,True,,True
REV037510,Q003348,E0003,E0045,2024-08-14,1,False,,,False,True,,True
REV037511,Q018086,E0012,E0053,2025-05-15,1,True,ERR14,Critical,True,True,6.68,False
REV037512,Q018086,E0012,E0053,2025-05-16,2,False,,,False,True,,False
REV037513,Q002292,E0021,E0035,2024-08-24,1,False,,,False,True,,True
REV037514,Q001678,E0023,E0035,2024-07-15,1,False,,,False,True,,True
REV037515,Q016618,E0055,E0051,2025-04-24,1,False,,,False,True,,True
REV037516,Q020172,E0015,E0053,2025-06-14,1,False,,,False,True,,True
REV037517,Q009414,E0039,E0030,2024-12-30,1,True,ERR02,Critical,True,True,1.83,False
REV037518,Q009414,E0039,E0030,2024-12-31,2,False,,,False,True,,False
REV037519,Q025210,E0033,E0006,2025-09-26,1,False,,,False,True,,True
REV037520,Q008677,E0027,E0030,2024-11-27,1,False,,,False,True,,True
REV037521,Q015336,E0055,E0037,2025-03-08,1,False,,,False,True,,True
REV037522,Q010922,E0038,E0029,2024-12-21,1,False,,,False,True,,True
REV037523,Q017961,E0032,E0035,2025-04-10,1,False,,,False,True,,True
REV037524,Q027875,E0052,E0005,2025-11-20,1,False,,,False,True,,True
REV037525,Q020097,E0038,E0037,2025-06-05,1,False,,,False,True,,True
REV037526,Q001169,E0020,E0030,2024-06-18,1,False,,,False,True,,True
REV037527,Q024755,E0019,E0042,2025-09-13,1,False,,,False,True,,True
REV037528,Q037670,E0015,E0030,2026-03-25,1,False,,,False,True,,True
REV037529,Q002099,E0015,E0045,2024-07-14,1,False,,,False,True,,True
REV037530,Q029143,E0039,E0005,2025-11-28,1,False,,,False,True,,True
REV037531,Q020288,E0003,E0028,2025-06-22,1,False,,,False,True,,True
REV037532,Q040443,E0039,E0042,2026-05-09,1,False,,,False,True,,True
REV037533,Q017639,E0020,E0035,2025-04-28,1,False,,,False,True,,True
REV037534,Q027665,E0027,E0030,2025-10-12,1,False,,,False,True,,True
REV037535,Q041332,E0032,E0045,2026-05-29,1,False,,,False,True,,True
REV037536,Q025604,E0052,E0018,2025-09-13,1,False,,,False,True,,True
REV037537,Q022479,E0012,E0018,2025-07-05,1,False,,,False,True,,True
REV037538,Q032740,E0055,E0042,2026-01-05,1,True,ERR02,Critical,True,True,1.62,False
REV037539,Q032740,E0055,E0042,2026-01-05,2,False,,,False,True,,False
REV037540,Q001736,E0015,E0045,2024-07-30,1,True,ERR15,Low,False,True,,False
REV037541,Q005091,E0020,E0028,2024-09-09,1,False,,,False,True,,True
REV037542,Q021530,E0031,E0018,2025-07-06,1,False,,,False,True,,True
REV037543,Q018843,E0033,E0029,2025-05-23,1,False,,,False,True,,True
REV037544,Q018242,E0055,E0013,2025-05-16,1,False,,,False,True,,True
REV037545,Q004215,E0003,E0018,2024-09-25,1,False,,,False,True,,True
REV037546,Q037902,E0039,E0037,2026-04-02,1,False,,,False,True,,True
REV037547,Q022489,E0015,E0051,2025-07-29,1,False,,,False,True,,True
REV037548,Q041204,E0054,E0006,2026-05-02,1,False,,,False,True,,True
REV037549,Q009245,E0055,E0030,2024-12-24,1,False,,,False,True,,True
REV037550,Q007898,E0020,E0045,2024-11-20,1,False,,,False,True,,True
REV037551,Q024968,E0032,E0005,2025-09-17,1,False,,,False,True,,True
REV037552,Q016460,E0027,E0005,2025-04-19,1,False,,,False,True,,True
REV037553,Q028943,E0015,E0006,2025-11-30,1,False,,,False,True,,True
REV037554,Q022782,E0020,E0051,2025-08-10,1,False,,,False,True,,True
REV037555,Q026844,E0003,E0005,2025-10-27,1,False,,,False,True,,True
REV037556,Q029395,E0054,E0028,2025-11-23,1,False,,,False,True,,True
REV037557,Q012138,E0039,E0053,2025-01-13,1,False,,,False,True,,True
REV037558,Q039257,E0027,E0013,2026-04-20,1,False,,,False,True,,True
REV037559,Q040489,E0050,E0037,2026-05-03,1,False,,,False,True,,True
REV037560,Q030522,E0020,E0037,2025-12-28,1,False,,,False,True,,True
REV037561,Q019653,E0003,E0035,2025-05-16,1,False,,,False,True,,True
REV037562,Q016454,E0019,E0029,2025-04-16,1,False,,,False,True,,True
REV037563,Q003477,E0021,E0005,2024-09-02,1,True,ERR05,High,True,True,0.53,False
REV037564,Q003477,E0021,E0005,2024-09-02,2,False,,,False,True,,False
REV037565,Q030212,E0019,E0018,2025-11-17,1,False,,,False,True,,True
