BindingID,QuoteID,StatusID,BrokerAcceptanceDate,BindingDate,BoundFlag,FinalPremium,PolicyPropertyCount,TurnaroundDaysQSTBtoOutcome
BIND029254,Q017608,STA02,,,False,36133.97,0,22.2
BIND029255,Q009904,STA08,,,False,1765.63,0,10.7
BIND029256,Q022556,STA09,,,False,2553.53,0,6.7
BIND029257,Q036720,STA03,,,False,5777.51,0,9.4
BIND029258,Q007340,STA01,2024-11-16,2024-11-17,True,1973.63,1,7.8
BIND029259,Q020292,STA04,,,False,2426.61,0,9.3
BIND029260,Q021138,STA06,,,False,2921.63,0,5.8
BIND029261,Q031591,STA05,,,False,2287.73,0,7.0
BIND029262,Q001980,STA03,,,False,4447.83,0,2.8
BIND029263,Q006518,STA05,,,False,22385.25,0,4.3
BIND029264,Q016390,STA02,,,False,25101.08,0,6.2
BIND029265,Q027886,STA02,,,False,12627.28,0,5.6
BIND029266,Q012143,STA05,,,False,17952.58,0,19.2
BIND029267,Q025282,STA03,,,False,19569.4,0,17.9
BIND029268,Q016313,STA03,,,False,26557.24,0,1.8
BIND029269,Q040602,STA02,,,False,3878.79,0,19.1
BIND029270,Q025713,STA05,,,False,11681.46,0,8.2
BIND029271,Q041207,STA07,,,False,25014.71,0,19.6
BIND029272,Q039567,STA06,,,False,29854.49,0,15.5
BIND029273,Q016549,STA01,2025-04-06,2025-04-14,True,2845.31,1,11.2
BIND029274,Q014508,STA03,,,False,1963.31,0,9.8
BIND029275,Q010894,STA01,2025-01-01,2025-01-10,True,16146.74,1,19.1
BIND029276,Q017618,STA02,,,False,1072.33,0,11.9
BIND029277,Q008760,STA01,2024-12-03,2024-12-03,True,2605.37,1,4.7
BIND029278,Q011971,STA01,2025-01-12,2025-01-13,True,2723.41,1,4.7
BIND029279,Q021917,STA01,2025-07-21,2025-07-22,True,1786.75,1,10.7
BIND029280,Q018580,STA09,,,False,15010.19,0,0.1
BIND029281,Q006019,STA08,,,False,1048.06,0,5.5
BIND029282,Q001464,STA04,,,False,1735.89,0,0.8
BIND029283,Q034980,STA01,2026-02-23,2026-03-01,True,1370.56,1,10.0
BIND029284,Q025635,STA01,2025-10-12,2025-10-12,True,15584.08,5,11.6
BIND029285,Q035403,STA01,2026-02-05,2026-02-05,True,3202.89,1,1.2
BIND029286,Q007006,STA02,,,False,13869.1,0,1.0
BIND029287,Q005287,STA01,2024-10-30,2024-11-02,True,31997.07,1,11.0
BIND029288,Q007964,STA03,,,False,18632.7,0,3.7
BIND029289,Q009641,STA01,2025-01-05,2025-01-06,True,1994.28,1,6.6
BIND029290,Q019754,STA01,2025-06-09,2025-06-10,True,3842.71,1,11.8
BIND029291,Q013969,STA05,,,False,2615.27,0,2.5
BIND029292,Q037232,STA02,,,False,13443.98,0,9.6
BIND029293,Q023193,STA07,,,False,26514.83,0,8.9
BIND029294,Q039332,STA03,,,False,1804.41,0,14.0
BIND029295,Q005668,STA01,2024-11-04,2024-11-04,True,16449.02,1,3.0
BIND029296,Q018971,STA01,2025-05-11,2025-05-12,True,1670.09,2,1.4
BIND029297,Q033621,STA03,,,False,22655.87,0,2.2
BIND029298,Q027111,STA06,,,False,64467.5,0,8.0
BIND029299,Q030228,STA01,2025-12-23,2025-12-25,True,2465.27,1,5.1
BIND029300,Q035070,STA01,2026-03-21,2026-03-26,True,2860.49,1,27.0
BIND029301,Q041244,STA03,,,False,37110.31,0,7.9
BIND029302,Q014604,STA02,,,False,40311.21,0,3.9
BIND029303,Q019805,STA07,,,False,8370.08,0,11.3
BIND029304,Q027809,STA03,,,False,3423.43,0,15.3
BIND029305,Q038396,STA01,2026-05-08,2026-05-09,True,18839.06,1,19.4
BIND029306,Q023707,STA03,,,False,1787.87,0,10.5
BIND029307,Q019395,STA06,,,False,3042.65,0,5.4
BIND029308,Q034940,STA02,,,False,49449.63,0,3.0
BIND029309,Q020741,STA01,2025-07-02,2025-07-16,True,1234.45,1,22.1
BIND029310,Q038875,STA04,,,False,1828.92,0,4.0
BIND029311,Q000259,STA05,,,False,2549.04,0,7.7
BIND029312,Q015588,STA01,2025-04-06,2025-04-07,True,11907.8,1,7.0
BIND029313,Q027987,STA03,,,False,2659.18,0,21.7
BIND029314,Q027823,STA01,2025-10-16,2025-10-24,True,14869.13,1,13.3
BIND029315,Q002535,STA01,2024-08-11,2024-08-14,True,1337.67,1,5.7
BIND029316,Q020665,STA01,2025-06-24,2025-06-25,True,2421.7,1,8.2
BIND029317,Q017934,STA01,2025-04-26,2025-04-29,True,1314.15,1,7.4
BIND029318,Q007633,STA01,2024-12-07,2024-12-09,True,1864.64,1,13.7
BIND029319,Q034380,STA04,,,False,2703.85,0,6.6
BIND029320,Q004689,STA02,,,False,3319.79,0,6.5
BIND029321,Q025759,STA03,,,False,2088.25,0,15.4
BIND029322,Q024658,STA07,,,False,5314.54,0,9.6
BIND029323,Q039745,STA01,2026-04-18,2026-04-20,True,3151.04,1,5.5
BIND029324,Q032610,STA03,,,False,55328.74,0,14.3
BIND029325,Q032195,STA01,2025-12-28,2025-12-31,True,1487.22,1,8.1
BIND029326,Q028967,STA02,,,False,13965.2,0,1.3
BIND029327,Q028344,STA02,,,False,25686.38,0,5.6
BIND029328,Q015219,STA01,2025-03-07,2025-03-13,True,9348.2,1,11.2
BIND029329,Q022499,STA08,,,False,13094.29,0,2.9
BIND029330,Q007080,STA05,,,False,2889.84,0,1.0
BIND029331,Q004838,STA04,,,False,30237.02,0,12.1
BIND029332,Q031768,STA09,,,False,1780.57,0,0.7
BIND029333,Q011916,STA01,2025-01-18,2025-01-18,True,21774.93,1,16.6
BIND029334,Q016113,STA05,,,False,3204.61,0,5.6
BIND029335,Q029293,STA01,2025-11-11,2025-11-12,True,4173.54,1,5.3
BIND029336,Q031195,STA05,,,False,2048.97,0,5.4
BIND029337,Q016369,STA05,,,False,1983.24,0,4.0
BIND029338,Q000738,STA07,,,False,34810.7,0,6.5
BIND029339,Q012747,STA09,,,False,28784.46,0,2.1
BIND029340,Q010737,STA07,,,False,3468.83,0,5.8
BIND029341,Q035640,STA01,2026-02-13,2026-02-14,True,3798.09,1,3.4
BIND029342,Q017031,STA01,2025-04-12,2025-04-14,True,2430.94,1,5.0
BIND029343,Q007493,STA01,2024-11-03,2024-11-06,True,2369.68,1,5.1
BIND029344,Q038889,STA01,2026-04-07,2026-04-14,True,5085.55,1,11.5
BIND029345,Q018617,STA01,2025-06-01,2025-06-07,True,14203.03,1,9.5
BIND029346,Q004926,STA03,,,False,2821.25,0,8.5
BIND029347,Q036634,STA01,2026-03-17,2026-03-19,True,1518.69,1,10.5
BIND029348,Q005548,STA01,2024-11-01,2024-11-09,True,1866.85,1,26.0
BIND029349,Q011150,STA04,,,False,43403.41,0,8.9
BIND029350,Q012754,STA01,2025-01-27,2025-01-28,True,35803.49,1,12.0
BIND029351,Q027605,STA01,2025-10-20,2025-10-27,True,1672.51,1,9.3
BIND029352,Q027557,STA09,,,False,30053.36,0,8.8
BIND029353,Q025707,STA03,,,False,13313.97,0,8.4
BIND029354,Q000739,STA02,,,False,32780.08,0,1.1
BIND029355,Q016542,STA03,,,False,17808.61,0,13.8
BIND029356,Q001716,STA04,,,False,26515.42,0,8.4
BIND029357,Q041845,STA03,,,False,15373.54,0,6.1
BIND029358,Q018622,STA07,,,False,2242.74,0,4.7
BIND029359,Q005620,STA03,,,False,19435.39,0,4.2
BIND029360,Q041729,STA01,2026-05-14,2026-05-14,True,3370.0,1,6.5
BIND029361,Q020538,STA09,,,False,16567.68,0,2.3
BIND029362,Q019479,STA05,,,False,11860.5,0,2.4
BIND029363,Q012325,STA06,,,False,4389.53,0,6.5
BIND029364,Q017649,STA01,2025-05-04,2025-05-05,True,2111.33,1,7.4
BIND029365,Q000025,STA01,2024-06-16,2024-06-17,True,14121.08,1,5.4
BIND029366,Q025229,STA06,,,False,29111.83,0,13.0
BIND029367,Q001384,STA07,,,False,61972.24,0,2.5
BIND029368,Q024311,STA01,2025-09-10,2025-09-12,True,11214.31,3,5.3
BIND029369,Q001293,STA03,,,False,18099.02,0,7.8
BIND029370,Q027152,STA01,2025-11-02,2025-11-04,True,2127.94,1,7.1
BIND029371,Q019337,STA03,,,False,2217.64,0,9.6
BIND029372,Q001330,STA02,,,False,3614.61,0,4.9
BIND029373,Q023881,STA02,,,False,10295.56,0,4.3
BIND029374,Q038615,STA03,,,False,4441.87,0,9.2
BIND029375,Q038876,STA06,,,False,12770.49,0,13.7
BIND029376,Q015448,STA01,2025-03-28,2025-03-31,True,1510.16,1,17.0
BIND029377,Q015605,STA04,,,False,45039.17,0,6.2
BIND029378,Q040225,STA03,,,False,31702.36,0,18.9
BIND029379,Q000725,STA03,,,False,2112.11,0,7.5
BIND029380,Q001396,STA06,,,False,11409.62,0,5.5
BIND029381,Q038726,STA01,2026-05-07,2026-05-12,True,7131.87,1,15.2
BIND029382,Q032691,STA03,,,False,40289.52,0,10.0
BIND029383,Q026400,STA01,2025-10-14,2025-10-20,True,4242.37,1,6.6
BIND029384,Q032548,STA03,,,False,18947.95,0,8.1
BIND029385,Q004547,STA03,,,False,39021.63,0,14.4
BIND029386,Q027379,STA05,,,False,2621.56,0,12.1
BIND029387,Q003002,STA03,,,False,3683.58,0,14.8
BIND029388,Q018196,STA01,2025-05-25,2025-05-29,True,18610.53,1,7.8
BIND029389,Q011361,STA01,2025-01-20,2025-01-21,True,2152.22,1,3.1
BIND029390,Q000173,STA02,,,False,82583.09,0,3.2
BIND029391,Q036005,STA01,2026-04-02,2026-04-05,True,25733.67,1,5.3
BIND029392,Q006943,STA03,,,False,2527.47,0,6.2
BIND029393,Q007597,STA01,2024-12-06,2024-12-12,True,58020.42,3,11.3
BIND029394,Q031635,STA01,2025-12-19,2025-12-20,True,16681.58,1,13.4
BIND029395,Q030984,STA03,,,False,1200.4,0,9.2
BIND029396,Q008185,STA03,,,False,35030.64,0,8.2
BIND029397,Q028764,STA07,,,False,14351.37,0,5.8
BIND029398,Q037021,STA02,,,False,16395.34,0,7.9
BIND029399,Q041145,STA01,2026-05-13,2026-05-14,True,2169.9,1,8.3
BIND029400,Q019357,STA02,,,False,39691.29,0,6.8
BIND029401,Q011834,STA01,2025-01-29,2025-02-05,True,12511.08,1,9.6
BIND029402,Q005658,STA01,2024-10-05,2024-10-07,True,19327.24,1,3.4
BIND029403,Q035904,STA07,,,False,2976.01,0,8.7
BIND029404,Q037496,STA01,2026-03-29,2026-03-31,True,22807.97,1,12.4
BIND029405,Q038170,STA02,,,False,3422.31,0,3.8
BIND029406,Q006369,STA06,,,False,3338.85,0,17.4
BIND029407,Q037539,STA04,,,False,33728.1,0,11.5
BIND029408,Q004164,STA02,,,False,26864.85,0,5.0
BIND029409,Q025901,STA01,2025-10-15,2025-10-16,True,5591.35,1,6.5
BIND029410,Q015767,STA02,,,False,8265.99,0,3.8
BIND029411,Q025491,STA04,,,False,4477.63,0,4.9
BIND029412,Q011441,STA02,,,False,1041.55,0,10.4
BIND029413,Q025338,STA07,,,False,13748.46,0,19.8
BIND029414,Q015610,STA01,2025-03-17,2025-03-20,True,1828.67,1,8.6
BIND029415,Q013888,STA03,,,False,2048.95,0,1.5
BIND029416,Q009747,STA07,,,False,32547.65,0,10.4
BIND029417,Q028455,STA01,2025-11-14,2025-11-17,True,3039.43,1,10.4
BIND029418,Q017631,STA03,,,False,59153.16,0,8.1
BIND029419,Q023750,STA01,2025-08-07,2025-08-09,True,3092.42,1,7.5
BIND029420,Q007354,STA01,2024-11-08,2024-11-11,True,36664.33,1,6.1
BIND029421,Q029456,STA03,,,False,33214.46,0,3.7
BIND029422,Q035373,STA01,2026-02-22,2026-02-27,True,36849.75,1,5.4
BIND029423,Q038916,STA03,,,False,1980.53,0,2.0
BIND029424,Q008226,STA01,2024-11-08,2024-11-10,True,6841.78,1,6.3
BIND029425,Q031100,STA06,,,False,13794.24,0,9.7
BIND029426,Q039865,STA02,,,False,1721.55,0,6.0
BIND029427,Q007294,STA02,,,False,1722.67,0,5.4
BIND029428,Q026384,STA01,2025-10-17,2025-10-18,True,1273.39,1,5.2
BIND029429,Q027430,STA01,2025-11-09,2025-11-15,True,12186.78,2,15.4
BIND029430,Q015593,STA04,,,False,3188.63,0,4.4
BIND029431,Q036628,STA04,,,False,21784.75,0,11.6
BIND029432,Q026855,STA04,,,False,37558.69,0,15.0
BIND029433,Q004030,STA01,2024-09-22,2024-09-27,True,4699.5,1,11.5
BIND029434,Q030865,STA01,2025-12-23,2025-12-24,True,1917.13,1,7.6
BIND029435,Q010398,STA01,2024-12-13,2024-12-14,True,15506.11,1,6.4
BIND029436,Q001895,STA01,2024-07-19,2024-07-25,True,17757.84,2,9.1
BIND029437,Q011776,STA03,,,False,63032.28,0,2.8
BIND029438,Q002064,STA04,,,False,5930.95,0,0.4
BIND029439,Q038567,STA01,2026-04-17,2026-04-20,True,4049.41,1,16.7
BIND029440,Q030163,STA01,2025-12-03,2025-12-05,True,1607.34,1,14.6
BIND029441,Q021481,STA03,,,False,17561.2,0,8.8
BIND029442,Q037618,STA02,,,False,26825.42,0,13.6
BIND029443,Q002336,STA01,2024-08-25,2024-08-27,True,31451.02,1,17.5
BIND029444,Q008659,STA01,2024-11-23,2024-11-24,True,3334.75,1,7.3
BIND029445,Q003627,STA01,2024-09-24,2024-09-27,True,63348.05,3,5.8
BIND029446,Q035502,STA01,2026-02-13,2026-02-13,True,2161.46,1,5.9
BIND029447,Q017042,STA02,,,False,11837.0,0,21.5
BIND029448,Q015693,STA02,,,False,2926.71,0,5.2
BIND029449,Q019053,STA03,,,False,1993.23,0,3.6
BIND029450,Q018388,STA01,2025-05-21,2025-05-22,True,22258.59,1,7.1
BIND029451,Q026766,STA01,2025-11-08,2025-11-12,True,10634.17,1,14.0
BIND029452,Q038355,STA01,2026-04-26,2026-04-27,True,6279.55,1,5.5
BIND029453,Q011979,STA04,,,False,2601.61,0,22.8
BIND029454,Q020582,STA01,2025-06-13,2025-06-13,True,2484.57,1,4.7
BIND029455,Q012794,STA01,2025-01-15,2025-01-16,True,2151.74,3,5.9
BIND029456,Q036776,STA01,2026-03-21,2026-03-27,True,1741.3,1,8.3
BIND029457,Q041099,STA01,2026-06-04,2026-06-07,True,23988.0,1,10.2
BIND029458,Q040616,STA10,,,False,,0,
BIND029459,Q003656,STA01,2024-09-27,2024-09-27,True,5548.89,1,9.5
BIND029460,Q018575,STA01,2025-05-25,2025-05-30,True,1126.7,1,12.9
BIND029461,Q008701,STA02,,,False,18686.13,0,11.9
BIND029462,Q034383,STA01,2026-03-02,2026-03-08,True,1705.66,1,7.5
BIND029463,Q023743,STA04,,,False,54180.05,0,5.2
BIND029464,Q028686,STA01,2025-12-03,2025-12-04,True,2411.93,1,11.9
BIND029465,Q025481,STA03,,,False,1885.67,0,5.8
BIND029466,Q007150,STA02,,,False,31937.52,0,11.3
BIND029467,Q025621,STA03,,,False,2690.45,0,3.0
BIND029468,Q036114,STA02,,,False,2259.52,0,2.9
BIND029469,Q040394,STA02,,,False,17366.41,0,5.6
BIND029470,Q018431,STA03,,,False,31845.98,0,14.2
BIND029471,Q031941,STA01,2025-12-16,2025-12-21,True,1785.14,1,5.2
BIND029472,Q002003,STA01,2024-07-08,2024-07-08,True,1749.35,1,3.0
BIND029473,Q014719,STA06,,,False,1868.53,0,9.0
BIND029474,Q038661,STA02,,,False,2094.16,0,8.8
BIND029475,Q010305,STA03,,,False,3173.82,0,5.6
BIND029476,Q028012,STA01,2025-12-02,2025-12-02,True,3195.09,1,2.9
BIND029477,Q015011,STA04,,,False,14596.64,0,10.7
BIND029478,Q031399,STA01,2025-12-29,2025-12-29,True,11170.33,4,3.7
BIND029479,Q020495,STA01,2025-06-11,2025-06-11,True,13267.22,1,2.7
BIND029480,Q006977,STA03,,,False,78448.46,0,11.5
BIND029481,Q003846,STA01,2024-09-25,2024-09-28,True,11291.96,3,6.6
BIND029482,Q033480,STA02,,,False,4109.3,0,7.7
BIND029483,Q006697,STA03,,,False,16597.74,0,9.4
BIND029484,Q031283,STA01,2026-01-01,2026-01-05,True,39281.11,4,9.4
BIND029485,Q039903,STA02,,,False,23525.13,0,5.5
BIND029486,Q013591,STA01,2025-03-14,2025-03-24,True,1818.75,1,23.0
BIND029487,Q037764,STA04,,,False,18786.22,0,14.0
BIND029488,Q040648,STA06,,,False,3445.44,0,10.1
BIND029489,Q010316,STA03,,,False,47143.06,0,0.6
BIND029490,Q039983,STA04,,,False,2049.3,0,2.7
BIND029491,Q007358,STA01,2024-11-12,2024-11-16,True,2974.97,1,9.4
BIND029492,Q002922,STA03,,,False,12933.49,0,12.3
BIND029493,Q033131,STA02,,,False,9306.06,0,0.9
BIND029494,Q013606,STA02,,,False,15535.67,0,7.5
BIND029495,Q039426,STA01,2026-04-22,2026-04-25,True,2786.84,1,17.2
BIND029496,Q020206,STA01,2025-06-27,2025-06-29,True,43131.79,4,5.0
BIND029497,Q039871,STA07,,,False,3913.34,0,7.3
BIND029498,Q008408,STA03,,,False,1218.95,0,3.6
BIND029499,Q032929,STA07,,,False,39509.74,0,8.0
BIND029500,Q040964,STA10,,,False,,0,
BIND029501,Q026311,STA01,2025-10-29,2025-10-30,True,25323.12,1,6.1
BIND029502,Q032789,STA02,,,False,25448.16,0,13.7
BIND029503,Q022942,STA03,,,False,18317.88,0,5.5
BIND029504,Q032402,STA02,,,False,30713.85,0,4.1
BIND029505,Q037966,STA05,,,False,3191.38,0,5.9
BIND029506,Q034502,STA07,,,False,29297.98,0,5.9
BIND029507,Q004494,STA01,2024-09-03,2024-09-03,True,3232.73,1,2.8
BIND029508,Q004960,STA07,,,False,1392.45,0,10.4
BIND029509,Q033266,STA07,,,False,15799.37,0,4.8
BIND029510,Q014413,STA01,2025-03-03,2025-03-04,True,1719.34,1,3.0
BIND029511,Q035219,STA02,,,False,1851.55,0,14.9
BIND029512,Q022927,STA03,,,False,25576.9,0,31.5
BIND029513,Q030205,STA04,,,False,11474.65,0,2.8
BIND029514,Q023806,STA03,,,False,65246.57,0,10.0
BIND029515,Q012378,STA03,,,False,22835.03,0,3.4
BIND029516,Q005571,STA02,,,False,3203.37,0,1.9
BIND029517,Q030035,STA07,,,False,17600.81,0,10.6
BIND029518,Q020615,STA02,,,False,2476.12,0,16.4
BIND029519,Q040383,STA09,,,False,15384.79,0,10.8
BIND029520,Q002944,STA06,,,False,2477.04,0,13.7
BIND029521,Q041406,STA05,,,False,4807.6,0,12.1
BIND029522,Q025384,STA02,,,False,27299.4,0,6.0
BIND029523,Q039799,STA01,2026-04-20,2026-04-23,True,2804.93,1,4.2
BIND029524,Q028265,STA04,,,False,70745.99,0,5.6
BIND029525,Q021137,STA03,,,False,31554.29,0,6.6
BIND029526,Q027796,STA01,2025-10-11,2025-10-17,True,16531.37,1,7.6
BIND029527,Q029926,STA08,,,False,2615.03,0,9.8
BIND029528,Q025009,STA03,,,False,18793.63,0,9.6
BIND029529,Q021686,STA02,,,False,50728.57,0,13.4
BIND029530,Q029135,STA02,,,False,1489.94,0,7.5
BIND029531,Q038774,STA03,,,False,17844.5,0,10.2
BIND029532,Q007850,STA01,2024-12-01,2024-12-02,True,1604.84,1,14.9
BIND029533,Q027319,STA01,2025-10-22,2025-10-23,True,2032.11,1,8.9
BIND029534,Q023071,STA01,2025-08-24,2025-08-24,True,2311.12,1,4.9
BIND029535,Q031795,STA04,,,False,35648.24,0,6.9
BIND029536,Q025448,STA03,,,False,98189.5,0,3.8
BIND029537,Q004427,STA03,,,False,51562.82,0,3.4
BIND029538,Q035765,STA06,,,False,18294.15,0,17.1
BIND029539,Q014024,STA03,,,False,4293.22,0,6.3
BIND029540,Q037460,STA08,,,False,25697.43,0,8.9
BIND029541,Q011913,STA01,2025-01-25,2025-01-29,True,4541.72,1,7.5
BIND029542,Q037918,STA03,,,False,20232.44,0,3.5
BIND029543,Q007257,STA01,2024-11-09,2024-11-12,True,34655.17,1,5.1
BIND029544,Q032426,STA07,,,False,2642.27,0,9.9
BIND029545,Q018144,STA05,,,False,18532.92,0,12.5
BIND029546,Q010851,STA09,,,False,2262.51,0,9.9
BIND029547,Q011836,STA04,,,False,4600.08,0,2.1
BIND029548,Q008887,STA02,,,False,1427.01,0,6.2
BIND029549,Q014563,STA03,,,False,13608.37,0,7.1
BIND029550,Q009186,STA02,,,False,2053.1,0,7.0
BIND029551,Q024416,STA01,2025-09-28,2025-10-01,True,28820.43,4,14.1
BIND029552,Q009105,STA05,,,False,3097.45,0,3.0
BIND029553,Q005212,STA07,,,False,5056.0,0,11.5
BIND029554,Q021895,STA01,2025-07-30,2025-07-31,True,2664.36,1,10.6
BIND029555,Q012333,STA03,,,False,9672.56,0,1.8
BIND029556,Q039629,STA02,,,False,23345.52,0,1.1
BIND029557,Q035687,STA07,,,False,32234.48,0,1.3
BIND029558,Q012310,STA07,,,False,13282.01,0,6.7
BIND029559,Q037420,STA06,,,False,40310.8,0,4.6
BIND029560,Q033561,STA01,2026-01-18,2026-01-19,True,2658.51,1,2.8
BIND029561,Q027736,STA05,,,False,20197.19,0,5.8
BIND029562,Q030844,STA01,2025-12-16,2025-12-17,True,41072.97,4,7.5
BIND029563,Q001212,STA01,2024-08-03,2024-08-06,True,11017.76,1,5.8
BIND029564,Q006193,STA03,,,False,39331.06,0,6.8
BIND029565,Q015502,STA01,2025-03-24,2025-03-25,True,10932.25,1,6.0
BIND029566,Q001119,STA02,,,False,15207.98,0,3.3
BIND029567,Q015137,STA02,,,False,30495.58,0,8.5
BIND029568,Q009782,STA05,,,False,21426.06,0,2.1
BIND029569,Q035340,STA01,2026-02-12,2026-02-13,True,8645.99,3,3.4
BIND029570,Q041318,STA09,,,False,14395.19,0,4.5
BIND029571,Q009906,STA06,,,False,1854.88,0,17.8
BIND029572,Q001181,STA01,2024-06-26,2024-07-04,True,15155.47,3,12.6
BIND029573,Q013943,STA04,,,False,2256.8,0,17.8
BIND029574,Q016875,STA05,,,False,34549.19,0,17.3
BIND029575,Q033894,STA01,2026-01-08,2026-01-13,True,1117.59,1,9.2
BIND029576,Q021177,STA03,,,False,64261.79,0,10.2
BIND029577,Q037445,STA05,,,False,14267.94,0,6.6
BIND029578,Q022338,STA03,,,False,1183.64,0,4.5
BIND029579,Q017730,STA07,,,False,4112.02,0,5.3
BIND029580,Q006988,STA08,,,False,5640.08,0,12.2
BIND029581,Q000222,STA02,,,False,39049.46,0,4.2
BIND029582,Q015377,STA04,,,False,2351.13,0,6.7
BIND029583,Q017613,STA01,2025-04-06,2025-04-06,True,76093.59,1,4.5
BIND029584,Q014540,STA08,,,False,2506.85,0,11.4
BIND029585,Q010338,STA03,,,False,19648.08,0,6.9
BIND029586,Q003979,STA03,,,False,25951.17,0,1.3
BIND029587,Q030086,STA02,,,False,15086.01,0,10.8
BIND029588,Q027690,STA01,2025-11-01,2025-11-03,True,54264.72,1,3.8
BIND029589,Q039406,STA02,,,False,1987.36,0,9.5
BIND029590,Q011208,STA05,,,False,3804.99,0,6.1
BIND029591,Q021866,STA04,,,False,14909.05,0,3.6
BIND029592,Q000775,STA05,,,False,17234.89,0,15.4
BIND029593,Q014790,STA01,2025-03-13,2025-03-13,True,6347.63,3,8.4
BIND029594,Q015188,STA01,2025-04-01,2025-04-03,True,3245.32,1,8.8
BIND029595,Q021738,STA01,2025-07-28,2025-07-30,True,3957.46,1,6.3
BIND029596,Q012465,STA02,,,False,11460.96,0,5.2
BIND029597,Q023799,STA01,2025-08-10,2025-08-11,True,2152.66,1,8.5
BIND029598,Q019255,STA01,2025-05-28,2025-05-31,True,1143.24,1,12.0
BIND029599,Q000015,STA01,2024-06-26,2024-06-28,True,2366.02,1,8.8
BIND029600,Q033391,STA02,,,False,48019.12,0,6.0
BIND029601,Q039743,STA01,2026-05-03,2026-05-04,True,2771.36,3,7.6
BIND029602,Q004998,STA06,,,False,2869.78,0,7.0
BIND029603,Q038779,STA01,2026-04-17,2026-04-21,True,2662.97,1,17.8
BIND029604,Q026821,STA01,2025-10-26,2025-11-01,True,2312.67,1,18.5
BIND029605,Q013893,STA01,2025-02-12,2025-02-18,True,2872.93,1,8.1
BIND029606,Q033932,STA02,,,False,25821.4,0,3.7
BIND029607,Q038165,STA01,2026-05-01,2026-05-03,True,1330.34,1,5.7
BIND029608,Q034616,STA08,,,False,11740.01,0,9.9
BIND029609,Q007485,STA01,2024-11-22,2024-11-25,True,2954.53,1,7.1
BIND029610,Q008827,STA05,,,False,1408.18,0,13.0
BIND029611,Q012320,STA02,,,False,28120.14,0,11.5
BIND029612,Q029794,STA03,,,False,1737.57,0,1.1
BIND029613,Q016429,STA03,,,False,19762.19,0,2.4
BIND029614,Q021507,STA05,,,False,37884.7,0,10.2
BIND029615,Q036746,STA05,,,False,13021.78,0,0.5
BIND029616,Q032939,STA02,,,False,28804.92,0,11.9
BIND029617,Q035269,STA01,2026-02-28,2026-03-03,True,2187.48,1,11.6
BIND029618,Q003121,STA01,2024-09-05,2024-09-07,True,2229.86,1,9.5
BIND029619,Q038307,STA03,,,False,1467.6,0,4.0
BIND029620,Q031687,STA01,2025-12-19,2025-12-19,True,1821.37,1,6.6
BIND029621,Q037208,STA01,2026-03-13,2026-03-16,True,1160.05,1,6.5
BIND029622,Q007950,STA02,,,False,24558.9,0,1.7
BIND029623,Q029013,STA03,,,False,22535.89,0,2.2
BIND029624,Q005151,STA02,,,False,865.31,0,12.6
BIND029625,Q036280,STA08,,,False,17533.62,0,4.6
BIND029626,Q036820,STA01,2026-03-26,2026-03-28,True,946.38,1,10.8
BIND029627,Q006912,STA06,,,False,35802.37,0,11.6
BIND029628,Q009443,STA02,,,False,13663.07,0,3.1
BIND029629,Q012561,STA01,2025-01-23,2025-01-27,True,2691.0,1,5.4
BIND029630,Q014819,STA01,2025-04-12,2025-04-19,True,1517.71,1,18.1
BIND029631,Q023954,STA07,,,False,1915.43,0,2.6
BIND029632,Q031209,STA02,,,False,2924.39,0,16.9
BIND029633,Q009984,STA02,,,False,37987.26,0,0.8
BIND029634,Q023185,STA01,2025-09-02,2025-09-04,True,1755.92,1,11.8
BIND029635,Q013889,STA03,,,False,6981.41,0,4.1
BIND029636,Q013319,STA02,,,False,2240.02,0,7.5
BIND029637,Q003033,STA01,2024-08-02,2024-08-04,True,15338.6,1,3.8
BIND029638,Q007705,STA08,,,False,32380.1,0,14.1
BIND029639,Q011049,STA01,2024-12-21,2024-12-22,True,2621.99,1,16.5
BIND029640,Q021096,STA01,2025-07-03,2025-07-03,True,39340.17,1,7.5
BIND029641,Q036031,STA01,2026-03-16,2026-03-17,True,12971.34,1,7.1
BIND029642,Q012883,STA08,,,False,57458.2,0,6.5
BIND029643,Q015853,STA03,,,False,15268.67,0,5.5
BIND029644,Q028351,STA02,,,False,68980.72,0,18.3
BIND029645,Q014877,STA01,2025-03-24,2025-03-26,True,3774.66,1,9.7
BIND029646,Q002112,STA04,,,False,2020.62,0,3.7
BIND029647,Q022491,STA02,,,False,2787.83,0,13.3
BIND029648,Q006042,STA05,,,False,37238.01,0,7.7
BIND029649,Q000532,STA07,,,False,2918.64,0,4.4
BIND029650,Q028822,STA01,2025-11-07,2025-11-09,True,1126.27,1,6.6
BIND029651,Q026093,STA01,2025-10-26,2025-11-04,True,1581.13,1,26.1
BIND029652,Q018201,STA05,,,False,15760.11,0,4.3
BIND029653,Q027613,STA06,,,False,3354.72,0,6.0
BIND029654,Q003314,STA02,,,False,1889.21,0,7.1
BIND029655,Q011653,STA01,2025-01-07,2025-01-08,True,1548.85,1,5.9
BIND029656,Q003183,STA02,,,False,30889.15,0,4.3
BIND029657,Q006798,STA08,,,False,3640.14,0,11.3
BIND029658,Q011571,STA02,,,False,32718.14,0,4.0
BIND029659,Q031452,STA07,,,False,1109.83,0,7.8
